date,time,section,calorie_acc,calorie,protein_acc,pro_acc_clean,protein,carb,fat,distance,type,note
2024-11-12,13:01,0,469.0,173.0,75.0,75.0,4.0,13.0,6.0,0,0,"Sandwish, butter, peanut butter, piece of protein bar"
2024-11-12,14:00,0,469.0,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-12,14:01,0,584.0,115.0,75.0,0.0,0.0,30.0,0.0,0,0,Supercarb
2024-11-12,14:29,RUN,51.0,-533.0,75.0,0.0,0.0,0.0,0.0,0,10.0km (5'45''),2
2024-11-12,15:00,0,51.0,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-12,16:00,0,51.0,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-12,16:01,0,464.0,413.0,102.0,117.0,27.0,51.0,11.0,0,0,"Fried rice, red lentils, bryssel crout, onion, egg, tofu, oyster sauce"
2024-11-12,16:30,0,723.0,259.0,117.0,117.0,15.0,21.0,10.0,0,0,Protein bar mix
2024-11-12,17:00,0,723.0,0.0,117.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-12,18:00,0,723.0,0.0,117.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-12,19:00,0,723.0,0.0,117.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-12,20:00,0,723.0,0.0,117.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-12,21:00,0,723.0,0.0,117.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-12,22:00,0,723.0,0.0,117.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-12,23:00,0,723.0,0.0,117.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-13,00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-13,01:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-13,02:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-13,03:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-13,04:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-13,04:01,0,136.0,136.0,25.0,25.0,25.0,3.0,2.0,0,0,"Protein shake, vitaminer, msm, colagoen"
2024-11-13,04:38,WALK,-449.0,-585.0,25.0,0.0,0.0,0.0,0.0,"8,94",0,0
2024-11-13,05:00,0,-449.0,0.0,25.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-13,06:00,0,-449.0,0.0,25.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-13,07:00,0,-449.0,0.0,25.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-13,07:01,0,151.0,600.0,50.0,50.0,25.0,37.0,35.0,0,0,Porridge
2024-11-13,08:00,0,151.0,0.0,50.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-13,09:00,0,151.0,0.0,50.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-13,10:00,0,151.0,0.0,50.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-13,10:01,0,646.0,495.0,71.0,71.0,21.0,26.0,27.0,0,0,Yoghurt bowl
2024-11-13,10:29,WALK,179.0,-467.0,71.0,0.0,0.0,0.0,0.0,"7,63",0,0
2024-11-13,11:00,0,179.0,0.0,71.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-13,12:00,0,179.0,0.0,71.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-13,12:49,0,393.0,214.0,76.0,76.0,5.0,14.0,12.0,0,0,"Sandwish, butter, hårdost emmentaler 30, Wafer nicks"
2024-11-13,13:00,0,393.0,0.0,76.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-13,14:00,0,393.0,0.0,76.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-13,14:00,BIKE,193.0,-200.0,76.0,0.0,0.0,0.0,0.0,0,RPM,0
2024-11-13,14:30,STR,0.0,-193.0,76.0,0.0,0.0,0.0,0.0,0,BODYPUMP,0
2024-11-13,15:00,0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-13,16:00,0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-13,16:23,0,499.0,499.0,90.0,90.0,14.0,26.0,30.0,0,0,"Broccoil, yellow kiwi, watermelon, veg. burger, halloumi, fried egg, coleslaw, bea"
2024-11-13,17:00,0,499.0,0.0,90.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-13,17:01,0,850.0,351.0,103.0,103.0,13.0,25.0,16.0,0,0,"Protein bar, dark choklad 85, marabou dukat, dates peanut"
2024-11-13,18:00,0,850.0,0.0,103.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-13,19:00,0,850.0,0.0,103.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-13,20:00,0,850.0,0.0,103.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-13,21:00,0,850.0,0.0,103.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-13,22:00,0,850.0,0.0,103.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-13,23:00,0,850.0,0.0,103.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-14,00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-14,01:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-14,02:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-14,03:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-14,04:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-14,04:30,0,90.0,90.0,16.0,16.0,16.0,2.0,2.0,0,0,"Protein shake sun warrior, vitamines, msm, colagoen"
2024-11-14,04:51,WALK,-436.0,-526.0,16.0,0.0,0.0,0.0,0.0,"8,96",0,0
2024-11-14,05:00,0,-436.0,0.0,16.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-14,06:00,0,-436.0,0.0,16.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-14,07:00,0,-436.0,0.0,16.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-14,07:01,0,164.0,600.0,41.0,41.0,25.0,37.0,35.0,0,0,Porridge
2024-11-14,08:00,0,164.0,0.0,41.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-14,09:00,0,164.0,0.0,41.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-14,10:00,0,164.0,0.0,41.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-14,10:30,0,764.0,600.0,66.0,66.0,25.0,37.0,35.0,0,0,Porridge
2024-11-14,10:53,WALK,311.0,-453.0,66.0,0.0,0.0,0.0,0.0,"7,88",0,0
2024-11-14,11:00,0,311.0,0.0,66.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-14,12:00,0,311.0,0.0,66.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-14,13:00,0,311.0,0.0,66.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-14,13:23,SWIM,-35.0,-346.0,66.0,0.0,0.0,0.0,0.0,0,1400,0
2024-11-14,14:00,0,-35.0,0.0,66.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-14,14:01,0,27.0,62.0,66.0,0.0,0.0,13.0,0.0,0,0,Rött äpple royal gala
2024-11-14,15:00,0,27.0,0.0,66.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-14,16:00,0,27.0,0.0,66.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-14,16:30,0,498.0,471.0,86.0,86.0,20.0,22.0,26.0,0,0,"Veg korv, grönkålsbiff, stekt ägg, vattenmelon, broccoli, grillost chili, gul kiwi bea, koreansk morotssallad"
2024-11-14,17:00,0,498.0,0.0,86.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-14,17:01,0,912.0,414.0,99.0,99.0,13.0,32.0,19.0,0,0,"Protein bars, dadlar peanut, mörk choklad 85%, marabou dukat"
2024-11-14,18:00,0,912.0,0.0,99.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-14,19:00,0,912.0,0.0,99.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-14,20:00,0,912.0,0.0,99.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-14,21:00,0,912.0,0.0,99.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-14,22:00,0,912.0,0.0,99.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-14,23:00,0,912.0,0.0,99.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-15,00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-15,01:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-15,02:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-15,03:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-15,04:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-15,04:01,0,90.0,90.0,16.0,16.0,16.0,2.0,2.0,0,0,"Protein shake, msm, colagogen, vitamines"
2024-11-15,04:09,WALK,-408.0,-498.0,16.0,0.0,0.0,0.0,0.0,"8,67",0,0
2024-11-15,05:00,0,-408.0,0.0,16.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-15,06:00,0,-408.0,0.0,16.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-15,06:30,0,192.0,600.0,41.0,41.0,25.0,37.0,35.0,0,0,Porridge
2024-11-15,07:00,0,192.0,0.0,41.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-15,08:00,0,192.0,0.0,41.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-15,09:00,0,192.0,0.0,41.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-15,09:09,0,792.0,600.0,66.0,66.0,25.0,37.0,35.0,0,0,Porridge
2024-11-15,10:00,0,792.0,0.0,66.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-15,10:23,WALK,333.0,-459.0,66.0,0.0,0.0,0.0,0.0,"7,61",0,0
2024-11-15,11:00,0,333.0,0.0,66.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-15,12:00,0,333.0,0.0,66.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-15,12:02,0,448.0,115.0,66.0,0.0,0.0,30.0,0.0,0,0,Supercarbs
2024-11-15,12:12,RUN,111.0,-337.0,66.0,0.0,0.0,0.0,0.0,0,7.07,0
2024-11-15,13:00,0,111.0,0.0,66.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-15,13:15,0,255.0,144.0,70.0,70.0,4.0,9.0,7.0,0,0,"Sandwish, butter, cheese"
2024-11-15,14:00,0,255.0,0.0,70.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-15,15:00,0,255.0,0.0,70.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-15,15:30,0,726.0,471.0,90.0,90.0,20.0,22.0,26.0,0,0,Köpsallad
2024-11-15,16:00,0,726.0,0.0,90.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-15,16:01,0,1104.0,378.0,105.0,105.0,15.0,35.0,16.0,0,0,"Protein bars, marabou dukat"
2024-11-15,17:00,0,1104.0,0.0,105.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-15,18:00,0,1104.0,0.0,105.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-15,19:00,0,1104.0,0.0,105.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-15,20:00,0,1104.0,0.0,105.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-15,21:00,0,1104.0,0.0,105.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-15,22:00,0,1104.0,0.0,105.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-15,23:00,0,1104.0,0.0,105.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-16,00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-16,01:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-16,02:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-16,03:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-16,04:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-16,04:10,WALK,-526.0,-526.0,0.0,0.0,0.0,0.0,0.0,8.90,0,0
2024-11-16,05:00,0,-526.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-16,06:00,0,-526.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-16,06:30,0,74.0,600.0,25.0,25.0,25.0,37.0,35.0,0,0,Porridge
2024-11-16,07:00,0,74.0,0.0,25.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-16,08:00,0,74.0,0.0,25.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-16,08:51,0,164.0,90.0,41.0,41.0,16.0,2.0,2.0,0,0,"Protein shake, msm, collagogen, vitamines"
2024-11-16,09:00,0,164.0,0.0,41.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-16,09:57,WALK,-408.0,-572.0,41.0,0.0,0.0,0.0,0.0,9.0,0,0
2024-11-16,10:00,0,-408.0,0.0,41.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-16,11:00,0,-408.0,0.0,41.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-16,11:54,0,-9.0,399.0,55.0,55.0,14.0,25.0,20.0,0,0,"Vattenmelon. gul kiwi, koreansk morotssallad, bea, falafel, grönkålsbiff, grillost, stekt ägg"
2024-11-16,12:00,0,-9.0,0.0,55.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-16,12:28,0,235.0,244.0,70.0,70.0,15.0,25.0,8.0,0,0,"Protein bars, dadlar lakrits"
2024-11-16,13:00,0,235.0,0.0,70.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-16,13:19,STR,42.0,-193.0,70.0,0.0,0.0,0.0,0.0,0,GYM,0
2024-11-16,14:00,0,42.0,0.0,70.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-16,15:00,0,42.0,0.0,70.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-16,15:51,0,481.0,439.0,88.0,88.0,18.0,30.0,22.0,0,0,"Vattenmelon. gul kiwi, koreansk morotssallad, bea, falafel, grillost, stekt ägg, hallon"
2024-11-16,16:00,0,481.0,0.0,88.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-16,16:14,0,741.0,260.0,101.0,101.0,13.0,28.0,8.0,0,0,"Protein bars, dadlar lakrits"
2024-11-16,17:00,0,741.0,0.0,101.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-16,18:00,0,741.0,0.0,101.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-16,19:00,0,741.0,0.0,101.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-16,20:00,0,741.0,0.0,101.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-16,21:00,0,741.0,0.0,101.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-16,22:00,0,741.0,0.0,101.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-16,23:00,0,741.0,0.0,101.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-17,00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-17,01:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-17,02:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-17,03:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-17,04:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-17,04:10,WALK,-541.0,-541.0,0.0,0.0,0.0,0.0,0.0,9.18,0,0
2024-11-17,05:00,0,-541.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-17,06:00,0,-541.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-17,06:34,0,59.0,600.0,25.0,25.0,25.0,37.0,35.0,0,0,Porridge
2024-11-17,07:00,0,59.0,0.0,25.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-17,08:00,0,59.0,0.0,25.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-17,09:00,0,59.0,0.0,25.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-17,09:42,WALK,-162.0,-221.0,25.0,0.0,0.0,0.0,0.0,3.95,0,0
2024-11-17,10:00,0,-162.0,0.0,25.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-17,11:00,0,-162.0,0.0,25.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-17,11:12,0,261.0,423.0,39.0,52.0,14.0,34.0,20.0,0,0,"Vattenmelon. gul kiwi, koreansk morotssallad, bea, falafel, grönkålsbiff, stekt ägg"
2024-11-17,11:34,0,549.0,288.0,52.0,52.0,13.0,26.0,10.0,0,0,"Protein bars, dadlar lakrits, mörk choklad 85%"
2024-11-17,12:00,0,549.0,0.0,52.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-17,13:00,0,549.0,0.0,52.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-17,13:01,WALK,325.0,-224.0,52.0,0.0,0.0,0.0,0.0,3.89,0,0
2024-11-17,14:00,0,325.0,0.0,52.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-17,15:00,0,325.0,0.0,52.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-17,16:00,0,325.0,0.0,52.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-17,16:26,0,741.0,416.0,65.0,76.0,13.0,36.0,19.0,0,0,"Vattenmelon. gul kiwi, koreansk morotssallad, bea, falafel, grönkålsbiff, stekt ägg"
2024-11-17,16:43,0,1148.0,407.0,76.0,76.0,11.0,44.0,14.0,0,0,"Protein bars, dadlar lakrits, dadelboll jordnöt, snickers bar"
2024-11-17,17:00,0,1148.0,0.0,76.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-17,18:00,0,1148.0,0.0,76.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-17,19:00,0,1148.0,0.0,76.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-17,20:00,0,1148.0,0.0,76.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-17,21:00,0,1148.0,0.0,76.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-17,22:00,0,1148.0,0.0,76.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-17,23:00,0,1148.0,0.0,76.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-18,00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-18,01:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-18,02:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-18,03:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-18,04:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-18,04:13,WALK,-499.0,-499.0,0.0,0.0,0.0,0.0,0.0,8.29,0,0
2024-11-18,05:00,0,-499.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-18,06:00,0,-499.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-18,06:14,0,101.0,600.0,25.0,25.0,25.0,37.0,35.0,0,0,Porridge
2024-11-18,07:00,0,101.0,0.0,25.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-18,08:00,0,101.0,0.0,25.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-18,09:00,0,101.0,0.0,25.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-18,09:43,0,701.0,600.0,50.0,50.0,25.0,37.0,35.0,0,0,Porridge
2024-11-18,10:00,0,701.0,0.0,50.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-18,10:03,WALK,263.0,-438.0,50.0,0.0,0.0,0.0,0.0,7.19,0,0
2024-11-18,11:00,0,263.0,0.0,50.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-18,12:00,0,263.0,0.0,50.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-18,13:00,0,263.0,0.0,50.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-18,13:08,0,468.0,205.0,54.0,54.0,4.0,16.0,9.0,0,0,"Sandwish, butter, cheese, dadelboll jordnöt"
2024-11-18,14:00,0,468.0,0.0,54.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-18,14:47,BIKE,47.0,-421.0,54.0,0.0,0.0,0.0,0.0,0,RPM,0
2024-11-18,15:00,0,47.0,0.0,54.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-18,16:00,0,47.0,0.0,54.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-18,16:23,0,534.0,487.0,85.0,86.0,31.0,51.0,17.0,0,0,"Ris, röda linser, brysselkål, lök, broccoli, ägg, jordnötssmör, tofu"
2024-11-18,16:45,0,784.0,250.0,86.0,86.0,1.0,31.0,8.0,0,0,"Dadlar lakrits, dadelboll jornöt/protinella, snickers bar"
2024-11-18,17:00,0,784.0,0.0,86.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-18,18:00,0,784.0,0.0,86.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-18,19:00,0,784.0,0.0,86.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-18,20:00,0,784.0,0.0,86.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-18,21:00,0,784.0,0.0,86.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-18,22:00,0,784.0,0.0,86.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-18,23:00,0,784.0,0.0,86.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-19,00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-19,01:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-19,02:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-19,03:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-19,04:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-19,04:10,WALK,-497.0,-497.0,0.0,0.0,0.0,0.0,0.0,8.70,0,0
2024-11-19,05:00,0,-497.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-19,06:00,0,-497.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-19,06:14,0,103.0,600.0,25.0,25.0,25.0,37.0,35.0,0,0,Porridge
2024-11-19,07:00,0,103.0,0.0,25.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-19,08:00,0,103.0,0.0,25.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-19,09:00,0,103.0,0.0,25.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-19,10:00,0,103.0,0.0,25.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-19,11:00,0,103.0,0.0,25.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-19,12:00,0,103.0,0.0,25.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-19,13:00,0,103.0,0.0,25.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-19,14:00,0,103.0,0.0,25.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-19,15:00,0,103.0,0.0,25.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-19,16:00,0,103.0,0.0,25.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-19,17:00,0,103.0,0.0,25.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-19,18:00,0,103.0,0.0,25.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-19,19:00,0,103.0,0.0,25.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-19,20:00,0,103.0,0.0,25.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-19,21:00,0,103.0,0.0,25.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-19,22:00,0,103.0,0.0,25.0,0.0,0.0,0.0,0.0,0,0,0
2024-11-19,23:00,0,103.0,0.0,25.0,0.0,0.0,0.0,0.0,0,0,0
